Experiment,Time,TR_U,READOUT_OBS1,READOUT_OBS2,READOUT_OBS3,READOUT_OBS4,READOUT_OBS5,STD_OBS1,STD_OBS2,STD_OBS3,STD_OBS4,STD_OBS5
1,955,0,0.0199095076475655,0.035668762791427,0.00719146159088374,0.0107044455000661,0.0234522588528005,0.00195746639776856,0.00340630886064051,0.000719618929036779,0.000920370501604731,0.00208177953898847
1,960,1,0.0206054575442644,0.0402179730560587,0.00792506953371714,0.0101497303700785,0.0196897856562938,0.00208228660705691,0.0037072528642595,0.000722088641946965,0.000916609074670359,0.00189530288111366
1,965,1,0.0213266150004822,0.0378854643049366,0.0451116120207808,0.0122403309386831,0.038149968178759,0.00214008492721062,0.00414632886348188,0.00481875134494768,0.00114944295072556,0.00391134167373401
1,970,0,0.0215766474787943,0.041676682632896,0.056147306486757,0.0135986977160389,0.0730896195324675,0.002032104557572,0.00441597602639026,0.00532169590316062,0.00141903923599965,0.00791652254566835
1,975,0,0.0201558517064179,0.0402091546263755,0.0113581024663233,0.0125496081494031,0.0696578736439344,0.00190261609245717,0.00440925913277161,0.0012928950379077,0.00136813159855569,0.00745278344814041
1,980,0,0.0197024731072738,0.0465220040554777,0.00801533675891377,0.0128298870965048,0.0567536335836273,0.00180270880452977,0.00423181494207283,0.000801411889633228,0.00120988243586717,0.0060886561521397
1,985,0,0.019049638570535,0.0485023542100635,0.00760974812477835,0.011357657651193,0.0443254024441082,0.00173460890496427,0.00398227595854113,0.000738029748667127,0.00109704326818529,0.0050168264106325
1,990,0,0.0155021377569805,0.0362941115573747,0.00743327176970947,0.0106801978252917,0.0496592209213558,0.00169813260351715,0.0037236972958107,0.000726798085250722,0.00102567460766574,0.00418136085368113
1,995,0,0.0186254864901082,0.0425477165751596,0.00686071933023172,0.0101767988611704,0.0369629851136254,0.00169286677621238,0.00349657133642162,0.000722701439761544,0.000981419885861292,0.00353054480266292
1,1000,0,0.0157844350982618,0.0259480810787465,0.00794589776937012,0.008169146431991,0.0255196530801907,0.00171798166448238,0.00332883629254871,0.000720382065331419,0.000954057346349602,0.00302361794473887
1,1005,0,0.0150184272976545,0.0310298978488389,0.00597594819856302,0.00836377144953642,0.0274711270326224,0.00177203528824543,0.00324294377717329,0.000719125495576426,0.00093715075453662,0.00262878272093221
1,1010,0,0.0192984305194557,0.0300448266772064,0.00727430649968867,0.0107740192357075,0.0182042564561458,0.00185284527438209,0.00326071360062542,0.000718821921834339,0.000926731504169565,0.00232126725631723
1,1015,0,0.0171000541546303,0.0295630298581128,0.00762205728962897,0.0106324648563487,0.0181750719568407,0.00195746639776918,0.00340630886061706,0.000719618929036523,0.000920370501604609,0.0020817795389862
1,1020,1,0.0199825378522455,0.035310554328183,0.00644353766801631,0.00962639127319434,0.0168467394123576,0.00208228660705779,0.00370725286424228,0.000722088641946735,0.000916609074670264,0.00189530288111189
1,1025,1,0.0187533056950564,0.0413213471972296,0.0460725058827968,0.0116052104205873,0.04398930092473,0.00214008492721161,0.00414632886347015,0.00481875134494743,0.00114944295072548,0.0039113416737323
1,1030,0,0.0175759137717117,0.0495948424864034,0.0531299276593718,0.0144892151008611,0.0745631562775264,0.0020321045575729,0.0044159760263828,0.00532169590316051,0.00141903923599964,0.00791652254566754
1,1035,0,0.0145267536788231,0.0384614886621048,0.00934619324452943,0.0133257306961618,0.0775326434451734,0.00190261609245794,0.00440925913276706,0.00129289503790725,0.00136813159855563,0.00745278344813922
1,1040,0,0.0176517736109812,0.0443585954819438,0.00677322835694859,0.0105781979689933,0.0682806764042786,0.00180270880453047,0.00423181494207022,0.000801411889633091,0.0012098824358671,0.00608865615213858
1,1045,0,0.0162247634383163,0.0390547573991374,0.00723743876088432,0.0104899564716828,0.0517269067333286,0.00173460890496492,0.00398227595853992,0.000738029748667086,0.00109704326818523,0.0050168264106317
1,1050,0,0.0162158424895392,0.0379367453352749,0.0062780457729289,0.0111290650308904,0.0346138077512947,0.00169813260351776,0.00372369729581047,0.000726798085250715,0.00102567460766571,0.00418136085368058
1,1055,0,0.0164132996357994,0.0352445260878742,0.00846351199527623,0.0101887843671292,0.0295104791986281,0.00169286677621294,0.00349657133642209,0.000722701439761548,0.000981419885861264,0.0035305448026625
1,1060,0,0.0176941699165339,0.034584036027159,0.00796502616288551,0.00776479857799384,0.0323130158165668,0.00171798166448291,0.0033288362925497,0.00072038206533142,0.000954057346349581,0.00302361794473854
1,1065,0,0.0196062513234775,0.0320394748899051,0.0082234772671609,0.00857837171318577,0.0233675623480111,0.00177203528824593,0.00324294377717468,0.000719125495576435,0.000937150754536605,0.00262878272093196
1,1070,0,0.0197210375821782,0.0316160935441393,0.00679636278592357,0.00726882017884655,0.0249226187849646,0.00185284527438256,0.00326071360062715,0.000718821921834353,0.000926731504169557,0.00232126725631703
1,1075,0,0.0182095241601115,0.0267901731472546,0.0068508942706852,0.00817081417625102,0.0197127056612557,0.00195746639776962,0.00340630886061911,0.000719618929036541,0.000920370501604605,0.00208177953898606
1,1080,1,0.0202319664979551,0.0407400097794476,0.00675021945184756,0.0102627677956641,0.0171316339188742,0.0020822866070582,0.00370725286424464,0.00072208864194676,0.000916609074670262,0.00189530288111177
1,1085,1,0.018716100020747,0.0345327539242103,0.0502328993093846,0.0107417835418457,0.032859726424004,0.00214008492721199,0.0041463288634728,0.00481875134494751,0.0011494429507255,0.00391134167373239
1,1090,0,0.0196961497041025,0.0513485782099533,0.0454731485797453,0.0134315895979102,0.0834826797746131,0.00203210455757324,0.00441597602638557,0.00532169590316055,0.00141903923599965,0.0079165225456677
1,1095,0,0.0214422745618561,0.0449469424246098,0.0129061498694509,0.0158219157415445,0.0857082149904736,0.00190261609245828,0.00440925913276978,0.0012928950379076,0.00136813159855568,0.00745278344813982
1,1100,0,0.0176028656005775,0.043229952791847,0.00740662965211536,0.0102833804828669,0.0602988359625192,0.00180270880453076,0.00423181494207281,0.000801411889633187,0.00120988243586715,0.00608865615213914
1,1105,0,0.0143522958800447,0.0471183864568416,0.00791641155960286,0.00938054966652802,0.0503079983709441,0.00173460890496516,0.00398227595854224,0.000738029748667124,0.00109704326818525,0.00501682641063193
1,1110,0,0.0178437878679271,0.0402090055635178,0.00685183623608644,0.00927154139905901,0.0401454561972885,0.00169813260351796,0.00372369729581252,0.000726798085250723,0.00102567460766571,0.00418136085368064
1,1115,0,0.0160264896109029,0.0396864813679421,0.0079930939090752,0.0100209170223759,0.0297937167103391,0.00169286677621312,0.00349657133642392,0.000722701439761564,0.000981419885861269,0.00353054480266257
1,1120,0,0.0179831860213591,0.02564311304693,0.00745237020704577,0.0105513302816869,0.0342475694250759,0.00171798166448307,0.0033288362925513,0.000720382065331537,0.000954057346349588,0.00302361794473858
1,1125,0,0.0193506565089304,0.0324128407413894,0.00734016735756292,0.0100919870561478,0.030676829223408,0.00177203528824608,0.00324294377717611,0.000719125495576476,0.000937150754536616,0.00262878272093199
1,1130,0,0.0201968674161996,0.0337894809010286,0.00785855178133335,0.0097314524002361,0.024599839964953,0.00185284527438269,0.00326071360062845,0.000718821921834366,0.000926731504169568,0.00232126725631705
1,1135,0,0.022331992833532,0.0381880454711439,0.00585355500071299,0.00934996979926655,0.0207578585952987,0.00195746639776974,0.00340630886062031,0.000719618929036549,0.000920370501604615,0.00208177953898607
1,1140,1,0.0180151992382361,0.0368165973995528,0.00746614425003646,0.00975560143199219,0.0167645605040936,0.00208228660705831,0.00370725286424577,0.00072208864194677,0.00091660907467027,0.00189530288111178
1,1145,1,0.019822099301128,0.0451816961280482,0.043593880683691,0.0127232850321684,0.0326177774019115,0.00214008492721207,0.00414632886347396,0.00481875134494775,0.00114944295072556,0.00391134167373314
1,1150,0,0.0214965569030342,0.0347574181586267,0.0385867759542275,0.0137404094522263,0.075677760519828,0.0020321045575733,0.0044159760263866,0.00532169590316059,0.00141903923599969,0.0079165225456683
1,1155,0,0.0208329880582388,0.0447446856784794,0.0143980866127509,0.01222396814486,0.0694913411249808,0.00190261609245828,0.00440925913277065,0.00129289503790721,0.00136813159855565,0.00745278344813965
1,1160,0,0.0161156175103583,0.0346707807308834,0.00835613565130979,0.0109914824727651,0.0523924182274792,0.0018027088045308,0.00423181494207358,0.000801411889633163,0.00120988243586717,0.00608865615213947
1,1165,0,0.0150269640140538,0.0380071535817921,0.00771798363339426,0.00969613458234799,0.050751720623271,0.0017346089049652,0.00398227595854295,0.000738029748667124,0.00109704326818528,0.00501682641063241
1,1170,0,0.0182691807057985,0.0387174172962727,0.00700595200774476,0.0104393522552102,0.0417687871731869,0.00169813260351798,0.00372369729581314,0.000726798085250751,0.00102567460766574,0.00418136085368111
1,1175,0,0.0144724256437503,0.0410842665905496,0.00547678170078626,0.0107636532056967,0.0289711004234431,0.00169286677621313,0.00349657133642442,0.00072270143976159,0.000981419885861281,0.00353054480266292
1,1180,0,0.0165804960666668,0.0352253587217355,0.00627016214767881,0.00867818224303077,0.0309159019098739,0.00171798166448305,0.00332883629255168,0.000720382065331546,0.000954057346349599,0.00302361794473886
1,1185,0,0.0184613370626473,0.0329957476634373,0.00679655724760575,0.00985242652899272,0.0231454659211822,0.00177203528824604,0.00324294377717637,0.00071912549557648,0.000937150754536623,0.0026287827209322
1,1190,0,0.0168575390506795,0.035121310786493,0.00702464822425104,0.0109622354322772,0.0234696643138873,0.00185284527438264,0.0032607136006286,0.00071882192183437,0.000926731504169573,0.00232126725631722
1,1195,0,0.0179083194980384,0.0342442371047818,0.00714320761412029,0.0109136991016148,0.0217286516899416,0.00195746639776968,0.00340630886062034,0.00071961892903655,0.000920370501604618,0.0020817795389862
1,1200,1,0.0175853934457542,0.0390551477287198,0.00662440076484357,0.0107002669674182,0.0217215548837973,0.00208228660705824,0.00370725286424567,0.000722088641946768,0.000916609074670273,0.00189530288111188
1,1205,1,0.0254628637484171,0.0440870083009843,0.0559862764854668,0.0113247122827478,0.0349752802004851,0.00214008492721203,0.00414632886347356,0.00481875134494722,0.00114944295072542,0.00391134167373148
1,1210,0,0.0195767148888965,0.0467842292985274,0.0550462370144698,0.0152460134856573,0.0702284355422241,0.00203210455757328,0.00441597602638625,0.00532169590316053,0.0014190392359996,0.00791652254566693
1,1215,0,0.0211175783351671,0.0479057143463319,0.012838631736269,0.0123490599122705,0.0761808278409695,0.00190261609245839,0.00440925913277045,0.00129289503790825,0.00136813159855574,0.00745278344814005
1,1220,0,0.0179102757976734,0.0457951676474759,0.00915683511080063,0.0117415067035698,0.058688295001203,0.00180270880453088,0.00423181494207355,0.000801411889633327,0.00120988243586725,0.00608865615213966
1,1225,0,0.0161846712212413,0.0335671304100722,0.00713179854999053,0.010568314105453,0.0502700525422468,0.00173460890496526,0.00398227595854297,0.000738029748667157,0.00109704326818532,0.00501682641063239
1,1230,0,0.0158266573964046,0.0380817496122276,0.00795784706209294,0.0094370767233471,0.0421014704960655,0.00169813260351803,0.00372369729581318,0.000726798085250746,0.00102567460766575,0.00418136085368095
1,1235,0,0.0176742025054964,0.0365569453044088,0.00607627909500558,0.0104175276093525,0.0348911963496019,0.00169286677621318,0.00349657133642451,0.00072270143976157,0.000981419885861296,0.00353054480266282
1,1240,0,0.0169286001052068,0.035366283680646,0.00669547329477429,0.00889477339841788,0.0308631812796171,0.0017179816644831,0.00332883629255185,0.000720382065331458,0.000954057346349603,0.00302361794473881
1,1245,0,0.0180768009831737,0.0339342732801715,0.00774243493093802,0.00750310730732779,0.0298783752788361,0.00177203528824608,0.00324294377717658,0.000719125495576457,0.000937150754536621,0.00262878272093219
1,1250,0,0.0188222123177724,0.0339396713985579,0.00739946597655166,0.00878228685348873,0.0242067017315305,0.00185284527438267,0.00326071360062883,0.000718821921834368,0.000926731504169568,0.00232126725631722
1,1255,0,0.0165691391108033,0.0366203149391102,0.00720816444682298,0.00905654851597768,0.0196873931223051,0.00195746639776969,0.00340630886062057,0.000719618929036555,0.000920370501604614,0.00208177953898621
1,1260,1,0.0231332331840822,0.0355783298393061,0.00767274413791192,0.00733825261274775,0.0175791320206791,0.00208228660705825,0.00370725286424587,0.000722088641946775,0.000916609074670269,0.0018953028811119
1,1265,1,0.0212436532247731,0.0358321615501432,0.0494794293454218,0.00965795539793436,0.0357707422652146,0.002140084927212,0.00414632886347389,0.00481875134494768,0.00114944295072554,0.00391134167373298
1,1270,0,0.017227041387719,0.0530381373418574,0.059185923129745,0.0133663634706021,0.0857008154732391,0.00203210455757326,0.00441597602638642,0.00532169590316056,0.00141903923599964,0.00791652254566765
1,1275,0,0.0168541173965477,0.0383834091671788,0.0135785000937959,0.0140504582493934,0.0674941171769626,0.00190261609245839,0.00440925913277058,0.00129289503790854,0.00136813159855581,0.00745278344814095
1,1280,0,0.0198506657840319,0.0410424640666274,0.00858959678530549,0.0115501507547186,0.0571608388381093,0.00180270880453087,0.00423181494207362,0.000801411889633349,0.00120988243586729,0.00608865615214028
1,1285,0,0.019418436685302,0.0410851841421348,0.00627652740158537,0.0103783455816362,0.0523324520913987,0.00173460890496524,0.00398227595854306,0.000738029748667167,0.00109704326818536,0.00501682641063306
1,1290,0,0.0201202805342991,0.0368165788147382,0.00621468899354382,0.0100242388141821,0.0370091507328232,0.00169813260351801,0.00372369729581328,0.000726798085250759,0.00102567460766579,0.00418136085368165
1,1295,0,0.0164243914857874,0.0308846174050764,0.00748289707776776,0.00951221630009625,0.0365072411106084,0.00169286677621313,0.00349657133642456,0.000722701439761579,0.000981419885861323,0.00353054480266337
1,1300,0,0.0188831773307344,0.0392734672026902,0.00870734892292833,0.00913497231536281,0.0323680065197689,0.00171798166448303,0.00332883629255181,0.000720382065331447,0.000954057346349617,0.00302361794473918
1,1305,0,0.0180274732890232,0.0368082764695556,0.00662033486618575,0.0111547558068559,0.0256753780402838,0.001772035288246,0.00324294377717645,0.000719125495576454,0.000937150754536628,0.00262878272093243
1,1310,0,0.0154399726486377,0.0299829352261011,0.00636261146118018,0.00879822003771694,0.0225075957479616,0.00185284527438258,0.00326071360062862,0.000718821921834368,0.000926731504169572,0.00232126725631738
1,1315,0,0.0182781907371621,0.033081812794993,0.00744911893020577,0.00889811401663078,0.02107392626789,0.00195746639776961,0.00340630886062029,0.000719618929036554,0.000920370501604614,0.00208177953898631
1,1320,1,0.0203388927346645,0.0369029380513387,0.00608256617480611,0.00907010682923799,0.0158990427831537,0.00208228660705817,0.00370725286424553,0.000722088641946773,0.000916609074670269,0.00189530288111196
1,1325,1,0.0230152896295836,0.0442157490909715,0.0452912995799123,0.0114059463839335,0.0324269153411129,0.00214008492721194,0.00414632886347337,0.00481875134494743,0.00114944295072548,0.00391134167373224
1,1330,0,0.0229176020591773,0.0385248733233792,0.0537387809618752,0.0154643310678781,0.0727393533469172,0.00203210455757322,0.00441597602638591,0.00532169590316052,0.0014190392359996,0.00791652254566691
1,1335,0,0.0199837444300701,0.0443994976216199,0.0117136940185545,0.0143490741695479,0.0668319454633758,0.00190261609245826,0.00440925913277002,0.00129289503790762,0.00136813159855565,0.00745278344813921
1,1340,0,0.0178713603263308,0.0423110800404639,0.00737391057204514,0.0123535134114417,0.0530871880728919,0.00180270880453077,0.00423181494207301,0.000801411889633215,0.00120988243586715,0.00608865615213873
1,1345,0,0.0174655974395194,0.0388225228294767,0.00803291192640787,0.0107618288822252,0.0458702046646098,0.00173460890496518,0.00398227595854247,0.000738029748667143,0.00109704326818527,0.00501682641063184
1,1350,0,0.0183988885239347,0.0399090940702368,0.00706429201130677,0.0119100708517355,0.0368639020118636,0.00169813260351799,0.00372369729581279,0.000726798085250741,0.00102567460766574,0.00418136085368075
1,1355,0,0.0157314653627247,0.0332468965285438,0.0070559112422706,0.00951306434140707,0.0325886354973306,0.00169286677621315,0.00349657133642417,0.000722701439761567,0.000981419885861288,0.00353054480266266
1,1360,0,0.0180382994823622,0.0309261422171307,0.00565516052419254,0.0085037596358799,0.0313076255489909,0.00171798166448308,0.00332883629255153,0.000720382065331465,0.000954057346349596,0.00302361794473863
1,1365,0,0.0157699985879179,0.0331259685288665,0.0072749584766921,0.00884291956974556,0.027327077444514,0.00177203528824609,0.00324294377717632,0.000719125495576458,0.000937150754536616,0.00262878272093201
1,1370,0,0.0215149704004016,0.0257934824290823,0.00806152967007707,0.00965893707415625,0.0236866196506441,0.0018528452743827,0.00326071360062864,0.000718821921834367,0.000926731504169564,0.00232126725631705
1,1375,0,0.0185041515006292,0.0335430136288794,0.00676253340798108,0.0091171363950468,0.020660435670549,0.00195746639776975,0.0034063088606205,0.000719618929036554,0.000920370501604611,0.00208177953898605
1,1380,1,0.0232300163905452,0.0332005351488869,0.00715101529039937,0.00960606745197862,0.0197369772356044,0.00208228660705833,0.00370725286424596,0.000722088641946775,0.000916609074670267,0.00189530288111177
1,1385,1,0.019883083388513,0.0476600447106289,0.0484544273171826,0.0127288281369272,0.0392801800248987,0.00214008492721209,0.00414632886347414,0.00481875134494772,0.00114944295072555,0.00391134167373301
1,1390,0,0.0194544776695495,0.0439248609365097,0.0536689409780774,0.0163774897850908,0.0890720641023734,0.00203210455757331,0.00441597602638679,0.0053216959031606,0.00141903923599969,0.00791652254566833
1,1395,0,0.0168616453296319,0.046494958799002,0.0137725438284028,0.0132096675957428,0.082487059349758,0.00190261609245835,0.00440925913277087,0.00129289503790777,0.00136813159855573,0.00745278344814052
1,1400,0,0.018248810471803,0.0425408996993415,0.00853449819266839,0.013221921998596,0.0651431049921843,0.00180270880453084,0.00423181494207381,0.000801411889633253,0.00120988243586722,0.00608865615213995
1,1405,0,0.0193280492375185,0.0414521798092305,0.0078750447112314,0.00989381181129571,0.0548716661704395,0.00173460890496522,0.00398227595854313,0.000738029748667147,0.0010970432681853,0.00501682641063263
1,1410,0,0.0170241024759796,0.0327583329413737,0.00794506119583985,0.00995129069216149,0.0399107189106821,0.00169813260351799,0.00372369729581327,0.000726798085250741,0.00102567460766574,0.00418136085368118
1,1415,0,0.0199857825185232,0.0313807404680669,0.00640438170427978,0.0100529924826484,0.0402731921709061,0.00169286677621313,0.00349657133642453,0.000722701439761575,0.000981419885861288,0.00353054480266297
1,1420,0,0.0165526864983163,0.0356398296713716,0.00720005686765627,0.00933037485372493,0.0284730855442542,0.00171798166448305,0.00332883629255177,0.000720382065331529,0.000954057346349599,0.00302361794473886
1,1425,0,0.0204483855381562,0.0320854253270399,0.00590888697937813,0.0108317256223958,0.0187607097359967,0.00177203528824605,0.00324294377717646,0.000719125495576476,0.000937150754536621,0.00262878272093218
1,1430,0,0.017160052458691,0.0384345247192678,0.00719899219984337,0.00975467807078026,0.02497600195301,0.00185284527438265,0.00326071360062869,0.000718821921834369,0.00092673150416957,0.00232126725631718
1,1435,0,0.0197255968340791,0.0332866400920616,0.00794961620380804,0.00952442759218449,0.0219270127457996,0.001957466396538,0.00340630888312536,0.000719618924242363,0.000920370499929619,0.00208177953787631
2,0,0,0.0463228553862412,0.333978250185732,0.0139372336885369,0.0105022828645412,0.0106284849622565,0.00450014494856227,0.0382852728621012,0.00123122758942754,0.00102011212292303,0.00137909582325595
2,5,0,0.0483900808185199,0.382870867734235,0.0117334301063232,0.0091269874465004,0.0150868567546043,0.00450014496157691,0.0382852752989673,0.00123122758281008,0.00102011212282841,0.00137909582406548
2,10,0,0.0454128656272954,0.358802589855498,0.011516991954118,0.0114049768549266,0.0123162200858941,0.0045001449732957,0.0382852773351914,0.00123122758078312,0.00102011212262941,0.00137909582453547
2,15,0,0.0451473391342718,0.331472714359993,0.0136680032326358,0.0094690686277075,0.0153262330442277,0.00450014498400134,0.0382852790730159,0.00123122758106165,0.00102011212240596,0.00137909582482544
2,20,0,0.0494675066805707,0.317415989097319,0.0117283151480878,0.0102012542461325,0.0146858669114945,0.00450014499359604,0.0382852805156762,0.00123122758109524,0.00102011212227912,0.0013790958251026
2,25,0,0.0437982556833561,0.465932118548864,0.0103472722664592,0.0112137520047881,0.0133177617349661,0.00450014500220719,0.038285281692548,0.00123122758198264,0.00102011212218461,0.00137909582529659
2,30,0,0.0450964728481466,0.371781978865605,0.0136213568103925,0.00945484048961663,0.0110669530269483,0.00450014501131349,0.0382852831895836,0.00123122758025934,0.00102011212205755,0.00137909582566631
2,35,0,0.0373765580472681,0.387130409932915,0.0119834259334453,0.0105245370114131,0.0128455821233389,0.00450014501963738,0.0382852845005264,0.00123122757891864,0.00102011212195398,0.00137909582598808
2,40,0,0.0434864523254275,0.338909816737534,0.0123531405696634,0.0096141568185222,0.0116734789887642,0.00450014502717883,0.0382852856253764,0.00123122757796054,0.00102011212187391,0.0013790958262619
2,45,0,0.0387712982957868,0.40849851254404,0.0120477917290542,0.00769951357752596,0.0112295142314052,0.00450014503393786,0.0382852865641337,0.00123122757738503,0.00102011212181735,0.00137909582648777
2,50,0,0.047696541093983,0.34218515093135,0.0136452929600938,0.0114961667504757,0.0147185926914591,0.00450014503991446,0.0382852873167983,0.00123122757719212,0.00102011212178428,0.00137909582666568
2,55,0,0.0396191275720796,0.400942263562873,0.012619945654679,0.0102152249774789,0.011049022451885,0.00450014504510864,0.0382852878833701,0.00123122757738181,0.00102011212177471,0.00137909582679564
2,60,0,0.0462702258741893,0.434995921817518,0.0120230862835683,0.00943343487151131,0.0147569097092452,0.00450014504952039,0.0382852882638492,0.00123122757795409,0.00102011212178864,0.00137909582687765
2,65,0,0.0511732067644096,0.38171574808855,0.0116860158090375,0.0102997067458115,0.013435352209128,0.00450014505314972,0.0382852884582355,0.00123122757890897,0.00102011212182607,0.0013790958269117
2,70,0,0.0442873074150125,0.402011539985955,0.0125193984629839,0.0102723981569249,0.0143066774807451,0.00450014505599662,0.0382852884665291,0.00123122758024645,0.00102011212188699,0.0013790958268978
2,75,0,0.0400971532559471,0.387040164376292,0.0125968477096288,0.00928951640009327,0.0165562077230174,0.00450014505806109,0.03828528828873,0.00123122758196652,0.00102011212197142,0.00137909582683596
2,80,0,0.0456984035404749,0.338337059131703,0.011454168709504,0.010950289478344,0.0144370198955083,0.00450014505992863,0.0382852881231235,0.00123122758332763,0.00102011212204958,0.00137909582678969
2,85,0,0.0516376406475941,0.314529903145464,0.0143157699940705,0.00916853209828552,0.0148247440282673,0.00450014506202911,0.0382852881152878,0.00123122758378535,0.00102011212209964,0.00137909582680567
2,90,0,0.0464911774071999,0.315246043921635,0.0142608012348443,0.0102645495898864,0.0168472218951872,0.00450014506376415,0.0382852880625772,0.00123122758409752,0.001020112122152,0.00137909582681895
2,95,0,0.0464259808661852,0.400825014764891,0.0112806485777225,0.00988120428478434,0.0170023765971018,0.00450014506513375,0.0382852879649918,0.00123122758426416,0.00102011212220666,0.00137909582682952
2,100,0,0.0430156584833784,0.371743316588147,0.0140900398263894,0.00985844969692927,0.0144816629349948,0.00450014506613792,0.0382852878225315,0.00123122758428527,0.00102011212226362,0.0013790958268374
2,105,0,0.0409383596327637,0.395140551733652,0.00995546743137442,0.0102319856560507,0.0156745103915001,0.00450014506677665,0.0382852876351964,0.00123122758416084,0.00102011212232289,0.00137909582684258
2,110,0,0.0473647420523143,0.377255102790375,0.0138753754436275,0.00945400652105516,0.0127819317636745,0.00450014506750435,0.0382852875014391,0.00123122758413098,0.00102011212236516,0.00137909582684533
2,115,0,0.0462042302736029,0.411250040368805,0.0124558075173303,0.0100347087670815,0.0128198558857539,0.00450014506826057,0.0382852874081603,0.00123122758416376,0.00102011212239298,0.00137909582684562
2,120,0,0.0459610240503054,0.457733000017898,0.0128972423035441,0.010515248401361,0.0117776016579376,0.00450014506886016,0.0382852873152477,0.00123122758416134,0.00102011212241424,0.00137909582684333
2,125,0,0.0408264723625095,0.407980882910641,0.0118411764561872,0.0120774214997336,0.00999158172274887,0.00450014506930312,0.0382852872227012,0.00123122758412371,0.00102011212242893,0.00137909582683847
2,130,0,0.0412803831777977,0.379910887224026,0.0126944842064637,0.0109709706391726,0.0115578573134017,0.00450014506958946,0.0382852871305208,0.00123122758405089,0.00102011212243705,0.00137909582683104
2,135,0,0.0432308017370519,0.34132489701934,0.00921341876138963,0.0129437779791758,0.0139591136165441,0.00450014506971917,0.0382852870387065,0.00123122758394287,0.0010201121224386,0.00137909582682103
2,140,0,0.0494023569579577,0.383837745283886,0.0129897337757081,0.0112236751027865,0.0140697214816389,0.00450014506998116,0.038285286969564,0.00123122758390977,0.00102011212244403,0.00137909582681345
2,145,0,0.0453309429635111,0.36638243521535,0.0123637948274424,0.00964135617902783,0.0116603576743044,0.00450014507021065,0.0382852869103713,0.00123122758388878,0.00102011212244737,0.00137909582680545
2,150,0,0.0371170799465528,0.370928919463452,0.0122428615314766,0.0108672687413144,0.0151057880523444,0.00450014507037987,0.0382852868589841,0.00123122758386933,0.00102011212244762,0.00137909582679655
2,155,0,0.0407351959783246,0.377191553831377,0.0121746684518122,0.00971924376433738,0.0118188922162974,0.00450014507048881,0.0382852868154024,0.0012312275838514,0.00102011212244479,0.00137909582678674
2,160,0,0.0493097752506923,0.40979603649843,0.0110461021110873,0.00890820499892507,0.0145588882525025,0.00450014507053749,0.0382852867796262,0.001231227583835,0.00102011212243888,0.00137909582677602
2,165,0,0.0354361541641983,0.357136713932786,0.0134003364247532,0.0114700446388492,0.0114239278265558,0.00450014507055391,0.0382852867494261,0.00123122758382022,0.00102011212243157,0.0013790958267652
2,170,0,0.050155295176866,0.383675550833463,0.0133237011113046,0.0107857275383495,0.0120545115861635,0.00450014507073237,0.0382852867093407,0.00123122758380771,0.00102011212243467,0.0013790958267598
